,name,time,lon,lat,geo,lc,lc_new,gst-l1_fn,lst_era,gst1,XGB,Satellite,ERA5L-GST,ERA5L-LST,resolution
8094,CA-Gro,2011-05-10,-82.1556,48.2167,na,MF,High-veg.,8.025468085106384,11.493622,10.382202,13.517676,12.07680218475494,10.382202,11.493622,daily
8095,CA-Gro,2011-05-11,-82.1556,48.2167,na,MF,High-veg.,9.246234042553189,13.170624,11.690033,13.460914,12.07680218475494,11.690033,13.170624,daily
8096,CA-Gro,2011-05-12,-82.1556,48.2167,na,MF,High-veg.,9.591851063829784,15.324493,13.8098755,12.469283,10.023398650971233,13.8098755,15.324493,daily
8097,CA-Gro,2011-05-13,-82.1556,48.2167,na,MF,High-veg.,7.956468085106382,10.809784,11.075897,12.628179,10.023398650971233,11.075897,10.809784,daily
8098,CA-Gro,2011-05-14,-82.1556,48.2167,na,MF,High-veg.,6.6562340425531925,8.686157,8.313385,12.433917,10.023398650971233,8.313385,8.686157,daily
8099,CA-Gro,2011-05-15,-82.1556,48.2167,na,MF,High-veg.,3.591744680851063,4.718048,5.6426697,8.87827,5.408898554458766,5.6426697,4.718048,daily
8100,CA-Gro,2011-05-16,-82.1556,48.2167,na,MF,High-veg.,3.864829787234042,3.7737122,3.7941895,8.675881,4.8114214215960045,3.7941895,3.7737122,daily
8101,CA-Gro,2011-05-17,-82.1556,48.2167,na,MF,High-veg.,6.261106382978722,8.032562,6.899475,11.75954,10.655716378348236,6.899475,8.032562,daily
8102,CA-Gro,2011-05-18,-82.1556,48.2167,na,MF,High-veg.,9.363978723404257,10.198029,9.147858,14.140367,13.472859409877255,9.147858,10.198029,daily
8103,CA-Gro,2011-05-19,-82.1556,48.2167,na,MF,High-veg.,12.03155319148936,14.301056,12.373505,13.995509,13.381430925641764,12.373505,14.301056,daily
8104,CA-Gro,2011-05-20,-82.1556,48.2167,na,MF,High-veg.,12.109212765957446,16.231598,14.664734,15.056003,17.307142421177478,14.664734,16.231598,daily
8105,CA-Gro,2011-05-21,-82.1556,48.2167,na,MF,High-veg.,10.974680851063829,14.843018,14.295441,12.926225,11.488574872698123,14.295441,14.843018,daily
8106,CA-Gro,2011-05-22,-82.1556,48.2167,na,MF,High-veg.,11.660148936170211,16.338593,15.448181,13.157563,11.488574872698123,15.448181,16.338593,daily
8107,CA-Gro,2011-05-23,-82.1556,48.2167,na,MF,High-veg.,12.39787234042553,15.610565,15.101349,13.379039,11.488574872698123,15.101349,15.610565,daily
8108,CA-Gro,2011-05-24,-82.1556,48.2167,na,MF,High-veg.,6.268361702127654,7.064972,8.582703,9.8265295,5.694281332833449,8.582703,7.064972,daily
8109,CA-Gro,2011-05-25,-82.1556,48.2167,na,MF,High-veg.,6.6823829787234015,7.444092,7.7604675,8.604711,4.312373915172781,7.7604675,7.444092,daily
8110,CA-Gro,2011-05-26,-82.1556,48.2167,na,MF,High-veg.,5.835936170212767,6.7788696,7.552368,11.5935755,8.47118634723484,7.552368,6.7788696,daily
8111,CA-Gro,2011-05-27,-82.1556,48.2167,na,MF,High-veg.,6.48427659574468,7.74646,7.8012695,9.536748,5.817141287667433,7.8012695,7.74646,daily
8112,CA-Gro,2011-05-28,-82.1556,48.2167,na,MF,High-veg.,7.444531914893618,9.595612,9.402893,9.134706,3.8535749162946655,9.402893,9.595612,daily
8113,CA-Gro,2011-05-29,-82.1556,48.2167,na,MF,High-veg.,11.143765957446812,12.589142,11.424805,10.8291235,6.381786237444219,11.424805,12.589142,daily
8114,CA-Gro,2011-05-30,-82.1556,48.2167,na,MF,High-veg.,10.547723404255313,13.687012,12.954987,12.240844,8.757262892950171,12.954987,13.687012,daily
8115,CA-Gro,2011-05-31,-82.1556,48.2167,na,MF,High-veg.,15.221978723404254,18.590149,16.551971,16.97667,22.44431602841334,16.551971,18.590149,daily
8116,CA-Gro,2011-06-01,-82.1556,48.2167,na,MF,High-veg.,10.446787234042548,13.90332,14.519867,16.790249,19.817156183151997,14.519867,13.90332,daily
8117,CA-Gro,2011-06-02,-82.1556,48.2167,na,MF,High-veg.,8.942361702127654,9.9887085,10.351624,13.321557,13.557859160408164,10.351624,9.9887085,daily
8118,CA-Gro,2011-06-03,-82.1556,48.2167,na,MF,High-veg.,9.39891489361702,13.4218445,12.70813,12.417342,10.031574273487902,12.70813,13.4218445,daily
8119,CA-Gro,2011-06-04,-82.1556,48.2167,na,MF,High-veg.,12.107212765957447,15.110504,14.264832,13.64358,12.663861346370984,14.264832,15.110504,daily
8120,CA-Gro,2011-06-05,-82.1556,48.2167,na,MF,High-veg.,11.968638297872337,16.30371,15.525726,14.950959,15.600965946944326,15.525726,16.30371,daily
8121,CA-Gro,2011-06-06,-82.1556,48.2167,na,MF,High-veg.,10.896914893617025,16.296722,15.61142,14.843856,15.600965946944326,15.61142,16.296722,daily
8122,CA-Gro,2011-06-07,-82.1556,48.2167,na,MF,High-veg.,13.741595744680845,18.494781,17.400726,13.862506,14.1002414867361,17.400726,18.494781,daily
8123,CA-Gro,2011-06-08,-82.1556,48.2167,na,MF,High-veg.,15.54887234042553,20.669556,19.316528,13.5676565,14.1002414867361,19.316528,20.669556,daily
8124,CA-Gro,2011-06-09,-82.1556,48.2167,na,MF,High-veg.,8.585340425531909,9.274628,11.21463,13.072213,12.42256250791451,11.21463,9.274628,daily
8125,CA-Gro,2011-06-10,-82.1556,48.2167,na,MF,High-veg.,8.350404255319146,10.7725525,11.022858,10.1876745,6.02651201330167,11.022858,10.7725525,daily
8126,CA-Gro,2011-06-11,-82.1556,48.2167,na,MF,High-veg.,8.919212765957448,11.770386,11.751221,9.56384,4.488259058408659,11.751221,11.770386,daily
8127,CA-Gro,2011-06-12,-82.1556,48.2167,na,MF,High-veg.,10.229170212765952,11.784363,11.281982,9.612283,4.488259058408659,11.281982,11.784363,daily
8128,CA-Gro,2011-06-13,-82.1556,48.2167,na,MF,High-veg.,11.755893617021274,15.647797,14.485199,14.184024,14.788041548797295,14.485199,15.647797,daily
8129,CA-Gro,2011-06-14,-82.1556,48.2167,na,MF,High-veg.,12.280851063829784,17.010803,16.141876,14.086797,15.021150187774634,16.141876,17.010803,daily
8130,CA-Gro,2011-06-15,-82.1556,48.2167,na,MF,High-veg.,13.221936170212766,18.84134,17.965881,14.927972,16.645289988349926,17.965881,18.84134,daily
8131,CA-Gro,2011-06-16,-82.1556,48.2167,na,MF,High-veg.,13.482191489361695,20.44162,19.559326,15.207198,17.885883902680735,19.559326,20.44162,daily
8132,CA-Gro,2011-06-17,-82.1556,48.2167,na,MF,High-veg.,13.020468085106382,18.739014,18.677948,15.022849,16.417646503311392,18.677948,18.739014,daily
8133,CA-Gro,2011-06-18,-82.1556,48.2167,na,MF,High-veg.,10.78285106382979,15.629181,16.30716,13.9761,14.568750000000025,16.30716,15.629181,daily
8134,CA-Gro,2011-06-19,-82.1556,48.2167,na,MF,High-veg.,11.118106382978722,16.301392,16.231659,12.88013,11.303125000000025,16.231659,16.301392,daily
8135,CA-Gro,2011-06-20,-82.1556,48.2167,na,MF,High-veg.,12.88082978723404,17.552765,17.072235,13.683761,11.303125000000025,17.072235,17.552765,daily
8136,CA-Gro,2011-06-21,-82.1556,48.2167,na,MF,High-veg.,12.567808510638292,17.729523,17.213013,13.198764,11.303125000000025,17.213013,17.729523,daily
8137,CA-Gro,2011-06-22,-82.1556,48.2167,na,MF,High-veg.,11.17327659574468,15.761749,15.9296875,14.207116,13.516564941406273,15.9296875,15.761749,daily
8138,CA-Gro,2011-06-23,-82.1556,48.2167,na,MF,High-veg.,13.139212765957447,13.677704,13.756805,14.310916,13.516564941406273,13.756805,13.677704,daily
8139,CA-Gro,2011-06-24,-82.1556,48.2167,na,MF,High-veg.,13.69491489361702,15.617554,15.178894,14.021987,13.516564941406273,15.178894,15.617554,daily
8140,CA-Gro,2011-06-25,-82.1556,48.2167,na,MF,High-veg.,12.770617021276594,13.714905,13.58136,14.209952,13.516564941406273,13.58136,13.714905,daily
8141,CA-Gro,2011-06-26,-82.1556,48.2167,na,MF,High-veg.,13.014765957446803,16.589813,15.615509,14.743945,16.71125183105471,15.615509,16.589813,daily
8142,CA-Gro,2011-06-27,-82.1556,48.2167,na,MF,High-veg.,14.130999999999998,19.662415,18.671814,14.6328,15.610250854492213,18.671814,19.662415,daily
8143,CA-Gro,2011-06-28,-82.1556,48.2167,na,MF,High-veg.,13.346340425531912,18.399414,18.320892,14.107995,13.166751098632837,18.320892,18.399414,daily
8144,CA-Gro,2011-06-29,-82.1556,48.2167,na,MF,High-veg.,10.871127659574471,14.056824,14.53009,13.374454,13.06612701416018,14.53009,14.056824,daily
8145,CA-Gro,2011-06-30,-82.1556,48.2167,na,MF,High-veg.,11.712000000000002,16.187408,15.884827,14.282081,15.761251068115255,15.884827,16.187408,daily
8146,CA-Gro,2011-07-01,-82.1556,48.2167,na,MF,High-veg.,14.064851063829787,20.046204,19.016632,15.333577,16.62225265502932,19.016632,20.046204,daily
8147,CA-Gro,2011-07-02,-82.1556,48.2167,na,MF,High-veg.,16.549510638297882,22.102356,21.10788,15.260476,16.63806438446047,21.10788,22.102356,daily
8148,CA-Gro,2011-07-03,-82.1556,48.2167,na,MF,High-veg.,15.142127659574461,21.460388,21.093597,16.368027,20.866250610351585,21.093597,21.460388,daily
8149,CA-Gro,2011-07-04,-82.1556,48.2167,na,MF,High-veg.,14.650574468085098,20.532318,20.41623,15.696982,18.222859409877252,20.41623,20.532318,daily
8150,CA-Gro,2011-07-05,-82.1556,48.2167,na,MF,High-veg.,15.539319148936174,20.492798,20.289734,13.859204,14.600716073172457,20.289734,20.492798,daily
8151,CA-Gro,2011-07-06,-82.1556,48.2167,na,MF,High-veg.,14.285680851063828,17.157349,17.61905,13.747441,11.710358646937802,17.61905,17.157349,daily
8152,CA-Gro,2011-07-07,-82.1556,48.2167,na,MF,High-veg.,13.163957446808512,16.838684,16.776398,13.8136015,13.352908901292476,16.776398,16.838684,daily
8153,CA-Gro,2011-07-08,-82.1556,48.2167,na,MF,High-veg.,14.134063829787232,17.222473,17.141602,14.26558,13.821455671349373,17.141602,17.222473,daily
8154,CA-Gro,2011-07-09,-82.1556,48.2167,na,MF,High-veg.,13.126106382978724,17.134094,17.02533,13.55634,13.045244646396789,17.02533,17.134094,daily
8155,CA-Gro,2011-07-10,-82.1556,48.2167,na,MF,High-veg.,17.143744680851064,20.953339,19.812317,15.612693,17.762624764604656,19.812317,20.953339,daily
8156,CA-Gro,2011-07-11,-82.1556,48.2167,na,MF,High-veg.,17.52493617021276,23.2258,22.154541,16.56638,20.2965264177647,22.154541,23.2258,daily
8157,CA-Gro,2011-07-12,-82.1556,48.2167,na,MF,High-veg.,15.129765957446812,20.318329,20.610077,16.451172,18.977755623663928,20.610077,20.318329,daily
8158,CA-Gro,2011-07-13,-82.1556,48.2167,na,MF,High-veg.,13.827872340425534,17.369019,17.76593,16.07877,18.977755623663928,17.76593,17.369019,daily
8159,CA-Gro,2011-07-14,-82.1556,48.2167,na,MF,High-veg.,13.312425531914895,18.03888,17.949554,14.45445,15.95968146744308,17.949554,18.03888,daily
8160,CA-Gro,2011-07-15,-82.1556,48.2167,na,MF,High-veg.,14.622638297872337,20.26715,19.810272,15.722802,18.578572300502252,19.810272,20.26715,daily
8161,CA-Gro,2011-07-16,-82.1556,48.2167,na,MF,High-veg.,16.86627659574468,21.19989,20.730438,16.793133,21.22693942323025,20.730438,21.19989,daily
8162,CA-Gro,2011-07-17,-82.1556,48.2167,na,MF,High-veg.,18.36108510638298,24.102692,23.1604,16.821644,21.53338959363044,23.1604,24.102692,daily
8163,CA-Gro,2011-07-18,-82.1556,48.2167,na,MF,High-veg.,16.897659574468086,22.04654,21.862793,15.122144,16.411129864543497,21.862793,22.04654,daily
8164,CA-Gro,2011-07-19,-82.1556,48.2167,na,MF,High-veg.,16.11297872340426,21.95581,21.664886,16.381447,19.45622621704934,21.664886,21.95581,daily
8165,CA-Gro,2011-07-20,-82.1556,48.2167,na,MF,High-veg.,17.906446808510637,23.672394,22.846191,16.554436,19.49207784708938,22.846191,23.672394,daily
8166,CA-Gro,2011-07-21,-82.1556,48.2167,na,MF,High-veg.,19.12674468085106,24.307373,23.747986,16.97585,22.808020072123924,23.747986,24.307373,daily
8167,CA-Gro,2011-07-22,-82.1556,48.2167,na,MF,High-veg.,17.120170212765963,22.644318,22.5177,16.444233,21.8525739472454,22.5177,22.644318,daily
8168,CA-Gro,2011-07-23,-82.1556,48.2167,na,MF,High-veg.,14.113999999999995,19.208862,20.216309,16.886818,19.772517963277224,20.216309,19.208862,daily
8169,CA-Gro,2011-07-24,-82.1556,48.2167,na,MF,High-veg.,13.697595744680852,17.44577,17.94345,14.388173,15.236505545780464,17.94345,17.44577,daily
8170,CA-Gro,2011-07-25,-82.1556,48.2167,na,MF,High-veg.,15.113531914893619,19.13675,19.039062,14.289533,14.403253383241806,19.039062,19.13675,daily
8171,CA-Gro,2011-07-26,-82.1556,48.2167,na,MF,High-veg.,14.204553191489358,17.380646,17.523132,13.643956,14.918652385632754,17.523132,17.380646,daily
8172,CA-Gro,2011-07-27,-82.1556,48.2167,na,MF,High-veg.,14.156978723404253,19.297241,18.904419,14.00394,14.906952782210949,18.904419,19.297241,daily
8173,CA-Gro,2011-07-28,-82.1556,48.2167,na,MF,High-veg.,16.97910638297872,20.513733,20.055115,13.5879965,12.253476391105488,20.055115,20.513733,daily
8174,CA-Gro,2011-07-29,-82.1556,48.2167,na,MF,High-veg.,16.67646808510638,21.939545,21.460846,16.006859,18.88069527822112,21.460846,21.939545,daily
8175,CA-Gro,2011-07-30,-82.1556,48.2167,na,MF,High-veg.,16.164148936170207,21.185913,21.083405,15.571128,17.812860107421898,21.083405,21.185913,daily
8176,CA-Gro,2011-07-31,-82.1556,48.2167,na,MF,High-veg.,17.349510638297872,22.958313,22.478943,16.811508,21.758575439453143,22.478943,22.958313,daily
8177,CA-Gro,2011-08-01,-82.1556,48.2167,na,MF,High-veg.,15.662148936170214,21.472015,21.677124,16.35987,20.422654506138414,21.677124,21.472015,daily
8178,CA-Gro,2011-08-02,-82.1556,48.2167,na,MF,High-veg.,15.445531914893612,20.52536,20.77533,15.575328,17.85544099353611,20.77533,20.52536,daily
8179,CA-Gro,2011-08-03,-82.1556,48.2167,na,MF,High-veg.,17.52559574468085,22.123291,21.854614,16.494236,19.867719886416506,21.854614,22.123291,daily
8180,CA-Gro,2011-08-04,-82.1556,48.2167,na,MF,High-veg.,17.621170212765954,23.290924,22.862518,16.377384,20.45142735072547,22.862518,23.290924,daily
8181,CA-Gro,2011-08-05,-82.1556,48.2167,na,MF,High-veg.,18.295468085106386,24.170135,23.841858,16.679363,21.34000167846682,23.841858,24.170135,daily
8182,CA-Gro,2011-08-06,-82.1556,48.2167,na,MF,High-veg.,16.68604255319149,23.135101,23.268524,16.484577,19.4650023142497,23.268524,23.135101,daily
8183,CA-Gro,2011-08-07,-82.1556,48.2167,na,MF,High-veg.,15.820808510638292,19.801971,20.255066,16.39246,19.4650023142497,20.255066,19.801971,daily
8184,CA-Gro,2011-08-08,-82.1556,48.2167,na,MF,High-veg.,13.982914893617027,19.627533,19.82251,14.822722,15.325003469558013,19.82251,19.627533,daily
8185,CA-Gro,2011-08-09,-82.1556,48.2167,na,MF,High-veg.,14.593893617021264,19.450745,19.67154,15.393416,16.542503565833705,19.67154,19.450745,daily
8186,CA-Gro,2011-08-10,-82.1556,48.2167,na,MF,High-veg.,12.940829787234042,14.501099,15.648132,14.34393,13.996254834674676,15.648132,14.501099,daily
8187,CA-Gro,2011-08-11,-82.1556,48.2167,na,MF,High-veg.,13.465808510638295,15.58963,15.556335,15.431479,18.805418685125947,15.556335,15.58963,daily
8188,CA-Gro,2011-08-12,-82.1556,48.2167,na,MF,High-veg.,14.559404255319143,17.82257,17.851624,14.16141,14.47108251632208,17.851624,17.82257,daily
8189,CA-Gro,2011-08-13,-82.1556,48.2167,na,MF,High-veg.,14.641042553191484,17.238739,17.476227,15.137795,15.860362059477168,17.476227,17.238739,daily
8190,CA-Gro,2011-08-14,-82.1556,48.2167,na,MF,High-veg.,13.2453829787234,17.0271,17.292603,15.006093,16.82339143862382,17.292603,17.0271,daily
8191,CA-Gro,2011-08-15,-82.1556,48.2167,na,MF,High-veg.,14.160234042553194,17.724884,17.837341,15.522447,18.592858886718773,17.837341,17.724884,daily
8192,CA-Gro,2011-08-16,-82.1556,48.2167,na,MF,High-veg.,14.91840425531914,19.318176,19.30429,15.517669,17.550475056966167,19.30429,19.318176,daily
8193,CA-Gro,2011-08-17,-82.1556,48.2167,na,MF,High-veg.,15.389276595744677,18.936707,19.141083,14.885325,15.593491278754362,19.141083,18.936707,daily
8194,CA-Gro,2011-08-18,-82.1556,48.2167,na,MF,High-veg.,14.694255319148938,19.280945,19.17575,14.8518,16.620582693594496,19.17575,19.280945,daily
8195,CA-Gro,2011-08-19,-82.1556,48.2167,na,MF,High-veg.,15.175553191489366,19.992706,19.936768,14.806897,16.460099557005353,19.936768,19.992706,daily
8196,CA-Gro,2011-08-20,-82.1556,48.2167,na,MF,High-veg.,14.773787234042542,19.373993,19.798035,14.715207,15.262527025481823,19.798035,19.373993,daily
8197,CA-Gro,2011-08-21,-82.1556,48.2167,na,MF,High-veg.,11.882872340425534,16.280457,17.33545,13.5922575,13.03813084084313,17.33545,16.280457,daily
8198,CA-Gro,2011-08-22,-82.1556,48.2167,na,MF,High-veg.,11.318702127659572,14.647614,15.47879,11.433721,8.702033015386581,15.47879,14.647614,daily
8199,CA-Gro,2011-08-23,-82.1556,48.2167,na,MF,High-veg.,15.07044680851064,18.490112,17.976074,15.813321,18.757342710858044,17.976074,18.490112,daily
8200,CA-Gro,2011-08-24,-82.1556,48.2167,na,MF,High-veg.,16.12310638297872,19.89035,19.830688,16.627426,20.53911545765582,19.830688,19.89035,daily
8201,CA-Gro,2011-08-25,-82.1556,48.2167,na,MF,High-veg.,13.225021276595745,15.601257,16.63971,16.7191,19.929558339179486,16.63971,15.601257,daily
8202,CA-Gro,2011-08-26,-82.1556,48.2167,na,MF,High-veg.,13.084553191489364,15.561737,15.795044,13.724961,14.66659427723306,15.795044,15.561737,daily
8203,CA-Gro,2011-08-27,-82.1556,48.2167,na,MF,High-veg.,13.813106382978726,17.1969,17.288513,14.034879,15.574432176088342,17.288513,17.1969,daily
8204,CA-Gro,2011-08-28,-82.1556,48.2167,na,MF,High-veg.,12.18836170212766,14.717407,15.431885,13.018357,12.99349013648362,15.431885,14.717407,daily
8205,CA-Gro,2011-08-29,-82.1556,48.2167,na,MF,High-veg.,11.954510638297867,15.312836,15.742004,13.108754,12.52058250321604,15.742004,15.312836,daily
8206,CA-Gro,2011-08-30,-82.1556,48.2167,na,MF,High-veg.,12.390042553191487,15.982727,16.092926,13.740174,14.977226246274183,16.092926,15.982727,daily
8207,CA-Gro,2011-08-31,-82.1556,48.2167,na,MF,High-veg.,12.34636170212765,15.705933,15.933777,13.254418,12.235741675190368,15.933777,15.705933,daily
8208,CA-Gro,2011-09-01,-82.1556,48.2167,na,MF,High-veg.,15.848255319148931,18.343597,17.9169,12.977487,12.235741675190368,17.9169,18.343597,daily
8209,CA-Gro,2011-09-02,-82.1556,48.2167,na,MF,High-veg.,17.219510638297876,20.213654,19.696014,15.055625,15.965148823319344,19.696014,20.213654,daily
8210,CA-Gro,2011-09-03,-82.1556,48.2167,na,MF,High-veg.,13.710170212765961,17.287598,17.73941,13.8564005,13.63628690065407,17.73941,17.287598,daily
8211,CA-Gro,2011-09-04,-82.1556,48.2167,na,MF,High-veg.,12.207212765957445,15.287262,16.22351,14.105666,13.60314406067861,16.22351,15.287262,daily
8212,CA-Gro,2011-09-05,-82.1556,48.2167,na,MF,High-veg.,7.949319148936171,9.158325,11.049377,13.321256,12.69657325104244,11.049377,9.158325,daily
8213,CA-Gro,2011-09-06,-82.1556,48.2167,na,MF,High-veg.,7.65587234042553,9.416504,10.378143,9.556029,9.020000348772344,10.378143,9.416504,daily
8214,CA-Gro,2011-09-07,-82.1556,48.2167,na,MF,High-veg.,10.340191489361702,13.782349,13.593597,12.708644,13.161431884765648,13.593597,13.782349,daily
8215,CA-Gro,2011-09-08,-82.1556,48.2167,na,MF,High-veg.,12.841978723404251,15.1197815,15.176849,13.893262,15.730238850911482,15.176849,15.1197815,daily
8216,CA-Gro,2011-09-09,-82.1556,48.2167,na,MF,High-veg.,13.695276595744682,17.82257,17.42929,15.802327,19.262859235491096,17.42929,17.82257,daily
8217,CA-Gro,2011-09-10,-82.1556,48.2167,na,MF,High-veg.,11.866808510638299,16.366516,16.872314,13.582786,14.53428693498886,16.872314,16.366516,daily
8218,CA-Gro,2011-09-11,-82.1556,48.2167,na,MF,High-veg.,14.474468085106379,18.4971,18.243347,14.948003,15.835716320219516,18.243347,18.4971,daily
8219,CA-Gro,2011-09-12,-82.1556,48.2167,na,MF,High-veg.,13.752255319148935,16.85498,17.351776,12.853774,12.722619386703272,17.351776,16.85498,daily
8220,CA-Gro,2011-09-13,-82.1556,48.2167,na,MF,High-veg.,10.013148936170213,12.965942,14.185272,12.909957,11.047540202468817,14.185272,12.965942,daily
8221,CA-Gro,2011-09-14,-82.1556,48.2167,na,MF,High-veg.,7.580148936170213,10.10965,11.363586,10.115605,7.659183729598996,11.363586,10.10965,daily
8222,CA-Gro,2011-09-15,-82.1556,48.2167,na,MF,High-veg.,5.823255319148936,6.4881287,8.368469,9.164573,5.31458942339326,8.368469,6.4881287,daily
8223,CA-Gro,2011-09-16,-82.1556,48.2167,na,MF,High-veg.,6.046808510638298,7.225464,8.141998,8.725385,5.989224095920038,8.141998,7.225464,daily
8224,CA-Gro,2011-09-17,-82.1556,48.2167,na,MF,High-veg.,7.6233191489361705,9.891022,10.284271,10.326644,7.698463200923864,10.284271,9.891022,daily
8225,CA-Gro,2011-09-18,-82.1556,48.2167,na,MF,High-veg.,8.77787234042553,11.051666,11.504364,10.602447,9.354065125243608,11.504364,11.051666,daily
8226,CA-Gro,2011-09-19,-82.1556,48.2167,na,MF,High-veg.,10.447446808510636,11.149353,11.806335,10.789758,7.881353821044759,11.806335,11.149353,daily
8227,CA-Gro,2011-09-20,-82.1556,48.2167,na,MF,High-veg.,10.904191489361699,12.833374,12.714233,11.306054,11.103557342569978,12.714233,12.833374,daily
8228,CA-Gro,2011-09-21,-82.1556,48.2167,na,MF,High-veg.,11.252148936170206,12.489136,13.075378,12.265483,11.103557342569978,13.075378,12.489136,daily
8229,CA-Gro,2011-09-22,-82.1556,48.2167,na,MF,High-veg.,11.434234042553188,11.793671,12.332703,12.321902,11.331186594658758,12.332703,11.793671,daily
8230,CA-Gro,2011-09-23,-82.1556,48.2167,na,MF,High-veg.,10.573063829787232,11.102844,11.563538,11.03362,8.780394717750852,11.563538,11.102844,daily
8231,CA-Gro,2011-09-24,-82.1556,48.2167,na,MF,High-veg.,11.483319148936166,12.000671,12.1388855,10.963431,8.780394717750852,12.1388855,12.000671,daily
8232,CA-Gro,2011-09-25,-82.1556,48.2167,na,MF,High-veg.,10.962553191489357,12.940369,13.1345215,11.582473,11.94577363852916,13.1345215,12.940369,daily
8233,CA-Gro,2011-09-26,-82.1556,48.2167,na,MF,High-veg.,10.364404255319146,12.838013,13.138611,11.947299,12.70714285714288,13.138611,12.838013,daily
8234,CA-Gro,2011-09-27,-82.1556,48.2167,na,MF,High-veg.,12.390063829787232,15.3012085,15.07074,13.024243,12.998572649274577,15.07074,15.3012085,daily
8235,CA-Gro,2011-09-28,-82.1556,48.2167,na,MF,High-veg.,13.621404255319147,16.950348,16.721313,15.518689,17.95714285714288,16.721313,16.950348,daily
8236,CA-Gro,2011-09-29,-82.1556,48.2167,na,MF,High-veg.,11.46857446808511,13.73584,14.625977,13.243321,12.815717134021602,14.625977,13.73584,daily
8237,CA-Gro,2011-09-30,-82.1556,48.2167,na,MF,High-veg.,6.306765957446805,4.9529724,7.091278,12.964059,12.815717134021602,7.091278,4.9529724,daily
8238,CA-Gro,2011-10-01,-82.1556,48.2167,na,MF,High-veg.,5.158617021276596,4.6924744,6.058899,8.241204,5.485948786659869,6.058899,4.6924744,daily
8239,CA-Gro,2011-10-02,-82.1556,48.2167,na,MF,High-veg.,5.670085106382979,5.225128,6.15683,6.7557116,5.559991455078148,6.15683,5.225128,daily
8240,CA-Gro,2011-10-03,-82.1556,48.2167,na,MF,High-veg.,7.626255319148937,8.769897,9.125427,10.729199,9.868572126116094,9.125427,8.769897,daily
8241,CA-Gro,2011-10-04,-82.1556,48.2167,na,MF,High-veg.,7.996489361702126,9.09787,9.594666,10.8716955,9.408571951729934,9.594666,9.09787,daily
8242,CA-Gro,2011-10-05,-82.1556,48.2167,na,MF,High-veg.,7.853914893617018,10.305023,10.886169,11.289006,10.177144077846004,10.886169,10.305023,daily
8243,CA-Gro,2011-10-06,-82.1556,48.2167,na,MF,High-veg.,7.766148936170216,9.93985,10.382202,11.399108,10.47000383649556,10.382202,9.93985,daily
8244,CA-Gro,2011-10-07,-82.1556,48.2167,na,MF,High-veg.,11.692382978723403,14.403381,13.848633,14.829314,17.091428920200915,13.848633,14.403381,daily
8245,CA-Gro,2011-10-08,-82.1556,48.2167,na,MF,High-veg.,14.292851063829788,18.236603,17.392578,14.588422,17.345714460100467,17.392578,18.236603,daily
8246,CA-Gro,2011-10-09,-82.1556,48.2167,na,MF,High-veg.,14.195382978723396,18.448273,18.188263,14.55689,17.049287777855305,18.188263,18.448273,daily
8247,CA-Gro,2011-10-10,-82.1556,48.2167,na,MF,High-veg.,11.062489361702122,15.191895,15.952148,12.869515,14.77488231356184,15.952148,15.191895,daily
8248,CA-Gro,2011-10-11,-82.1556,48.2167,na,MF,High-veg.,11.78157446808511,15.259338,15.480835,13.373961,14.77488231356184,15.480835,15.259338,daily
8249,CA-Gro,2011-10-12,-82.1556,48.2167,na,MF,High-veg.,12.342872340425531,15.810608,15.927643,12.46169,13.032442377484056,15.927643,15.810608,daily
8250,CA-Gro,2011-10-13,-82.1556,48.2167,na,MF,High-veg.,11.541595744680846,12.784515,13.777222,12.51794,13.032442377484056,13.777222,12.784515,daily
8251,CA-Gro,2011-10-14,-82.1556,48.2167,na,MF,High-veg.,12.048234042553192,12.312347,12.706085,12.426812,13.032442377484056,12.706085,12.312347,daily
8252,CA-Gro,2011-10-15,-82.1556,48.2167,na,MF,High-veg.,8.342574468085106,9.516541,10.502594,12.444846,13.032442377484056,10.502594,9.516541,daily
8253,CA-Gro,2011-10-16,-82.1556,48.2167,na,MF,High-veg.,6.011148936170207,7.4813232,8.39093,7.1152525,4.884141762546784,8.39093,7.4813232,daily
8254,CA-Gro,2011-10-17,-82.1556,48.2167,na,MF,High-veg.,5.300468085106383,4.899475,6.3282166,7.2541685,4.884141762546784,6.3282166,4.899475,daily
8255,CA-Gro,2011-10-18,-82.1556,48.2167,na,MF,High-veg.,5.947872340425532,4.9622803,5.971161,4.80334,0.8620659984609031,5.971161,4.9622803,daily
8256,CA-Gro,2011-10-19,-82.1556,48.2167,na,MF,High-veg.,6.1635531914893615,4.197052,5.3509216,4.6008577,0.8620659984609031,5.3509216,4.197052,daily
8257,CA-Gro,2011-10-20,-82.1556,48.2167,na,MF,High-veg.,4.640978723404254,3.499237,4.7143555,4.7540483,0.8620659984609031,4.7143555,3.499237,daily
8258,CA-Gro,2011-10-21,-82.1556,48.2167,na,MF,High-veg.,3.8138510638297856,1.9548035,2.9169006,5.8624067,2.701034219933588,2.9169006,1.9548035,daily
8259,CA-Gro,2011-10-22,-82.1556,48.2167,na,MF,High-veg.,4.258617021276594,-0.5014343,1.8294373,2.6114435,0.6029980875016927,1.8294373,-0.5014343,daily
